user_id,item_name,price,category,date_purchased
1,Lotion,8,health and personal,2024-08-16
1,Vitamins,12,health and personal,2024-08-21
1,Toothpaste,3,health and personal,2024-10-24
1,Soap,5,health and personal,2024-09-29
1,Lotion,8,health and personal,2024-08-09
1,Shampoo,10,health and personal,2024-08-11
1,Vitamins,12,health and personal,2024-10-11
1,Shampoo,10,health and personal,2024-08-26
1,Soap,5,health and personal,2024-09-10
1,Soap,5,health and personal,2024-08-17
1,Vitamins,12,health and personal,2024-09-03
1,Soap,5,health and personal,2024-10-05
1,Vitamins,12,health and personal,2024-09-01
1,Lotion,8,health and personal,2024-09-03
1,Lotion,8,health and personal,2024-10-25
1,Vitamins,12,health and personal,2024-09-20
1,Concert Ticket,100,entertainment,2024-09-23
1,Concert Ticket,100,entertainment,2024-08-04
1,Movie Ticket,15,entertainment,2024-08-14
1,Concert Ticket,100,entertainment,2024-08-25
1,Movie Ticket,15,entertainment,2024-09-15
1,Streaming Subscription,15,entertainment,2024-09-18
1,Streaming Subscription,15,entertainment,2024-09-13
1,Book,20,entertainment,2024-10-19
1,Book,20,entertainment,2024-10-21
2,Headphones,100,electronics,2024-09-14
2,Curtains,40,home,2024-10-20
2,Chair,70,home,2024-10-18
2,Lamp,30,home,2024-09-10
2,Blender,50,home,2024-08-31
2,Bookshelf,100,home,2024-09-15
2,Blender,50,home,2024-07-31
2,Curtains,40,home,2024-09-13
2,Chair,70,home,2024-08-11
2,Vacuum Cleaner,150,home,2024-08-07
2,Lamp,30,home,2024-08-29
2,Chair,70,home,2024-08-10
2,Bookshelf,100,home,2024-09-20
2,Blender,50,home,2024-09-03
2,Chair,70,home,2024-09-17
2,Chicken,10,groceries,2024-10-28
2,Cheese,5,groceries,2024-09-06
2,Chicken,10,groceries,2024-08-21
2,Cheese,5,groceries,2024-10-05
2,Vegetables,15,groceries,2024-10-08
2,Vegetables,15,groceries,2024-08-31
2,Cheese,5,groceries,2024-09-26
2,Chicken,10,groceries,2024-09-11
2,Bread,2,groceries,2024-08-31
2,Chicken,10,groceries,2024-08-13
2,Milk,3,groceries,2024-08-22
2,Bread,2,groceries,2024-10-25
2,Cheese,5,groceries,2024-08-07
2,Chicken,10,groceries,2024-10-21
2,Bread,2,groceries,2024-09-17
2,Milk,3,groceries,2024-10-04
2,Chicken,10,groceries,2024-08-16
2,Vegetables,15,groceries,2024-10-22
2,Bread,2,groceries,2024-09-04
2,Eggs,4,groceries,2024-10-26
2,Vegetables,15,groceries,2024-10-06
2,Chicken,10,groceries,2024-09-16
2,Cheese,5,groceries,2024-08-22
2,Vegetables,15,groceries,2024-09-07
2,Milk,3,groceries,2024-08-31
2,Cheese,5,groceries,2024-09-15
2,Bread,2,groceries,2024-08-27
2,Eggs,4,groceries,2024-08-12
2,Cheese,5,groceries,2024-09-01
2,Vegetables,15,groceries,2024-10-13
2,Eggs,4,groceries,2024-08-15
2,Cheese,5,groceries,2024-10-10
2,Vegetables,15,groceries,2024-10-17
2,Chicken,10,groceries,2024-10-17
2,Bread,2,groceries,2024-10-21
2,Chicken,10,groceries,2024-08-23
2,Vegetables,15,groceries,2024-09-17
2,Eggs,4,groceries,2024-08-10
2,Eggs,4,groceries,2024-10-04
2,Vegetables,15,groceries,2024-08-11
2,Milk,3,groceries,2024-09-24
2,Bread,2,groceries,2024-10-27
2,Milk,3,groceries,2024-09-11
2,Chicken,10,groceries,2024-09-28
2,Vegetables,15,groceries,2024-08-13
2,Vegetables,15,groceries,2024-09-08
2,Cheese,5,groceries,2024-09-06
2,Chicken,10,groceries,2024-08-31
2,Bread,2,groceries,2024-09-04
2,Milk,3,groceries,2024-09-24
2,Bread,2,groceries,2024-08-28
2,Bread,2,groceries,2024-10-06
2,Chicken,10,groceries,2024-08-14
2,Vegetables,15,groceries,2024-10-15
2,Chicken,10,groceries,2024-08-24
2,Milk,3,groceries,2024-10-24
2,Bread,2,groceries,2024-10-15
2,Cheese,5,groceries,2024-09-25
2,Eggs,4,groceries,2024-10-24
2,Vegetables,15,groceries,2024-08-26
2,Bread,2,groceries,2024-10-28
2,Cheese,5,groceries,2024-10-28
2,Eggs,4,groceries,2024-08-25
2,Vegetables,15,groceries,2024-10-15
2,Milk,3,groceries,2024-10-11
2,Bread,2,groceries,2024-08-19
2,Chicken,10,groceries,2024-08-15
2,Vegetables,15,groceries,2024-09-09
2,Bread,2,groceries,2024-09-26
2,Eggs,4,groceries,2024-10-12
2,Eggs,4,groceries,2024-08-26
2,Milk,3,groceries,2024-10-05
2,Bread,2,groceries,2024-10-15
2,Bread,2,groceries,2024-10-17
2,Chicken,10,groceries,2024-09-27
2,Eggs,4,groceries,2024-10-19
2,Cheese,5,groceries,2024-08-16
2,Cheese,5,groceries,2024-09-04
2,Cheese,5,groceries,2024-08-05
2,Chicken,10,groceries,2024-09-30
2,Chicken,10,groceries,2024-10-08
2,Milk,3,groceries,2024-10-25
2,Bread,2,groceries,2024-08-16
2,Eggs,4,groceries,2024-10-14
2,Vegetables,15,groceries,2024-10-15
2,Chicken,10,groceries,2024-10-16
2,Eggs,4,groceries,2024-10-12
2,Bread,2,groceries,2024-09-22
2,Vegetables,15,groceries,2024-10-28
2,Milk,3,groceries,2024-08-25
2,Chicken,10,groceries,2024-08-16
2,Cheese,5,groceries,2024-09-25
2,Chicken,10,groceries,2024-10-21
2,Eggs,4,groceries,2024-09-01
2,Eggs,4,groceries,2024-10-21
2,Vegetables,15,groceries,2024-09-01
2,Bread,2,groceries,2024-09-21
2,Milk,3,groceries,2024-08-23
2,Vegetables,15,groceries,2024-09-21
2,Vegetables,15,groceries,2024-09-23
2,Cheese,5,groceries,2024-09-19
2,Vegetables,15,groceries,2024-09-04
2,Cheese,5,groceries,2024-09-19
2,Milk,3,groceries,2024-10-18
2,Chicken,10,groceries,2024-09-14
2,Bread,2,groceries,2024-08-24
2,Vegetables,15,groceries,2024-08-18
2,Vegetables,15,groceries,2024-09-02
2,Bread,2,groceries,2024-08-29
2,Cheese,5,groceries,2024-08-25
2,Eggs,4,groceries,2024-09-28
2,Eggs,4,groceries,2024-09-16
2,Eggs,4,groceries,2024-09-30
2,Eggs,4,groceries,2024-08-23
2,Bread,2,groceries,2024-08-20
2,Cheese,5,groceries,2024-09-01
2,Eggs,4,groceries,2024-09-18
2,Chicken,10,groceries,2024-10-16
2,Vegetables,15,groceries,2024-08-25
2,Bread,2,groceries,2024-09-25
2,Cheese,5,groceries,2024-08-09
2,Vegetables,15,groceries,2024-10-16
2,Milk,3,groceries,2024-10-11
2,Vegetables,15,groceries,2024-09-20
2,Eggs,4,groceries,2024-08-19
2,Milk,3,groceries,2024-08-21
2,Cheese,5,groceries,2024-08-20
2,Bread,2,groceries,2024-10-27
2,Eggs,4,groceries,2024-09-17
2,Cheese,5,groceries,2024-09-15
2,Cheese,5,groceries,2024-08-23
2,Eggs,4,groceries,2024-10-13
2,Cheese,5,groceries,2024-09-16
2,Milk,3,groceries,2024-08-08
2,Vegetables,15,groceries,2024-08-19
2,Vegetables,15,groceries,2024-10-16
2,Cheese,5,groceries,2024-10-27
2,Chicken,10,groceries,2024-09-30
2,Cheese,5,groceries,2024-10-28
2,Bread,2,groceries,2024-10-09
2,Cheese,5,groceries,2024-08-23
2,Bread,2,groceries,2024-09-10
2,Eggs,4,groceries,2024-08-20
2,Chicken,10,groceries,2024-08-06
2,Eggs,4,groceries,2024-09-04
2,Eggs,4,groceries,2024-09-02
2,Chicken,10,groceries,2024-10-15
2,T-shirt,20,clothing,2024-08-02
2,Jacket,100,clothing,2024-10-24
2,Vitamins,12,health and personal,2024-08-29
2,Soap,5,health and personal,2024-10-07
2,Toothpaste,3,health and personal,2024-08-04
2,Lotion,8,health and personal,2024-09-12
2,Lotion,8,health and personal,2024-09-22
2,Soap,5,health and personal,2024-09-26
2,Vitamins,12,health and personal,2024-09-19
2,Toothpaste,3,health and personal,2024-09-05
2,Vitamins,12,health and personal,2024-09-24
2,Lotion,8,health and personal,2024-10-22
2,Soap,5,health and personal,2024-09-13
2,Soap,5,health and personal,2024-10-06
2,Shampoo,10,health and personal,2024-09-29
2,Vitamins,12,health and personal,2024-10-08
2,Soap,5,health and personal,2024-08-24
2,Shampoo,10,health and personal,2024-10-26
2,Toothpaste,3,health and personal,2024-10-12
2,Vitamins,12,health and personal,2024-09-06
2,Soap,5,health and personal,2024-08-27
2,Toothpaste,3,health and personal,2024-08-28
2,Soap,5,health and personal,2024-10-26
2,Lotion,8,health and personal,2024-08-06
2,Vitamins,12,health and personal,2024-10-15
2,Shampoo,10,health and personal,2024-09-18
2,Vitamins,12,health and personal,2024-09-18
2,Soap,5,health and personal,2024-09-11
2,Shampoo,10,health and personal,2024-09-04
2,Movie Ticket,15,entertainment,2024-10-28
2,Concert Ticket,100,entertainment,2024-09-06
2,Video Game,60,entertainment,2024-08-23
2,Book,20,entertainment,2024-10-08
2,Streaming Subscription,15,entertainment,2024-08-29
2,Concert Ticket,100,entertainment,2024-09-05
2,Concert Ticket,100,entertainment,2024-10-26
3,Smartwatch,200,electronics,2024-10-28
3,Chair,70,home,2024-08-19
3,Lamp,30,home,2024-08-22
3,Curtains,40,home,2024-10-22
3,Chair,70,home,2024-10-15
3,Blender,50,home,2024-10-19
3,Vacuum Cleaner,150,home,2024-08-27
3,Lamp,30,home,2024-08-08
3,Chair,70,home,2024-10-02
3,Curtains,40,home,2024-09-08
3,Bookshelf,100,home,2024-09-15
3,Bookshelf,100,home,2024-08-18
3,Blender,50,home,2024-10-10
3,Chair,70,home,2024-08-05
3,Bookshelf,100,home,2024-08-29
3,Eggs,4,groceries,2024-08-28
3,Cheese,5,groceries,2024-09-08
3,Cheese,5,groceries,2024-08-02
3,Chicken,10,groceries,2024-08-13
3,Vegetables,15,groceries,2024-09-05
3,Eggs,4,groceries,2024-08-03
3,Chicken,10,groceries,2024-09-22
3,Chicken,10,groceries,2024-08-16
3,Milk,3,groceries,2024-10-15
3,Bread,2,groceries,2024-10-28
3,Vegetables,15,groceries,2024-09-12
3,Milk,3,groceries,2024-10-21
3,Cheese,5,groceries,2024-10-07
3,Chicken,10,groceries,2024-08-12
3,Bread,2,groceries,2024-08-11
3,Cheese,5,groceries,2024-08-30
3,Eggs,4,groceries,2024-10-15
3,Milk,3,groceries,2024-09-15
3,Eggs,4,groceries,2024-09-26
3,Cheese,5,groceries,2024-10-16
3,Chicken,10,groceries,2024-08-25
3,Bread,2,groceries,2024-10-20
3,Vegetables,15,groceries,2024-09-27
3,Cheese,5,groceries,2024-09-10
3,Cheese,5,groceries,2024-09-21
3,Bread,2,groceries,2024-08-27
3,Milk,3,groceries,2024-08-14
3,Eggs,4,groceries,2024-09-29
3,Chicken,10,groceries,2024-09-08
3,Vegetables,15,groceries,2024-09-21
3,Eggs,4,groceries,2024-09-27
3,Vegetables,15,groceries,2024-09-22
3,Vegetables,15,groceries,2024-10-18
3,Bread,2,groceries,2024-10-20
3,Eggs,4,groceries,2024-08-22
3,Bread,2,groceries,2024-09-12
3,Chicken,10,groceries,2024-08-24
3,Bread,2,groceries,2024-09-20
3,Cheese,5,groceries,2024-10-08
3,Chicken,10,groceries,2024-10-20
3,Vegetables,15,groceries,2024-08-26
3,Vegetables,15,groceries,2024-10-06
3,Chicken,10,groceries,2024-08-12
3,Eggs,4,groceries,2024-10-06
3,Milk,3,groceries,2024-08-15
3,Eggs,4,groceries,2024-09-05
3,Eggs,4,groceries,2024-08-13
3,Milk,3,groceries,2024-09-10
3,Chicken,10,groceries,2024-09-25
3,Vegetables,15,groceries,2024-09-26
3,Eggs,4,groceries,2024-08-07
3,Chicken,10,groceries,2024-08-21
3,Bread,2,groceries,2024-09-22
3,Milk,3,groceries,2024-08-28
3,Milk,3,groceries,2024-10-24
3,Cheese,5,groceries,2024-09-21
3,Chicken,10,groceries,2024-09-15
3,Eggs,4,groceries,2024-10-24
3,Milk,3,groceries,2024-10-13
3,Cheese,5,groceries,2024-08-20
3,Bread,2,groceries,2024-09-06
3,Eggs,4,groceries,2024-09-22
3,Bread,2,groceries,2024-09-01
3,Eggs,4,groceries,2024-10-05
3,Vegetables,15,groceries,2024-10-17
3,Milk,3,groceries,2024-10-15
3,Eggs,4,groceries,2024-10-23
3,Cheese,5,groceries,2024-10-22
3,Milk,3,groceries,2024-08-08
3,Cheese,5,groceries,2024-08-14
3,Eggs,4,groceries,2024-10-04
3,Chicken,10,groceries,2024-08-08
3,Eggs,4,groceries,2024-08-04
3,Bread,2,groceries,2024-08-16
3,Chicken,10,groceries,2024-09-01
3,Bread,2,groceries,2024-08-16
3,Milk,3,groceries,2024-09-13
3,Eggs,4,groceries,2024-10-15
3,Cheese,5,groceries,2024-10-14
3,Vegetables,15,groceries,2024-09-03
3,Eggs,4,groceries,2024-09-13
3,Vegetables,15,groceries,2024-09-28
3,Bread,2,groceries,2024-08-25
3,Eggs,4,groceries,2024-10-02
3,Cheese,5,groceries,2024-09-27
3,Eggs,4,groceries,2024-08-22
3,Eggs,4,groceries,2024-10-07
3,Vegetables,15,groceries,2024-10-02
3,Cheese,5,groceries,2024-10-17
3,Vegetables,15,groceries,2024-08-10
3,Bread,2,groceries,2024-09-13
3,Bread,2,groceries,2024-08-04
3,Bread,2,groceries,2024-08-13
3,Cheese,5,groceries,2024-09-11
3,Eggs,4,groceries,2024-10-01
3,Chicken,10,groceries,2024-09-04
3,Milk,3,groceries,2024-10-11
3,Chicken,10,groceries,2024-10-04
3,Chicken,10,groceries,2024-10-27
3,Chicken,10,groceries,2024-08-10
3,Cheese,5,groceries,2024-09-18
3,Milk,3,groceries,2024-10-25
3,Vegetables,15,groceries,2024-09-14
3,Vegetables,15,groceries,2024-08-20
3,Bread,2,groceries,2024-08-28
3,Vegetables,15,groceries,2024-09-22
3,Bread,2,groceries,2024-10-16
3,Vegetables,15,groceries,2024-09-22
3,Chicken,10,groceries,2024-08-06
3,Eggs,4,groceries,2024-10-23
3,Cheese,5,groceries,2024-08-20
3,Vegetables,15,groceries,2024-08-30
3,Vegetables,15,groceries,2024-09-27
3,Cheese,5,groceries,2024-08-22
3,Cheese,5,groceries,2024-08-21
3,Cheese,5,groceries,2024-10-03
3,Milk,3,groceries,2024-09-15
3,Vegetables,15,groceries,2024-10-03
3,Eggs,4,groceries,2024-08-10
3,Milk,3,groceries,2024-08-18
3,Chicken,10,groceries,2024-08-08
3,Milk,3,groceries,2024-09-04
3,Bread,2,groceries,2024-09-30
3,Chicken,10,groceries,2024-09-01
3,Cheese,5,groceries,2024-09-14
3,Vegetables,15,groceries,2024-09-26
3,Chicken,10,groceries,2024-10-17
3,Vegetables,15,groceries,2024-08-28
3,Vegetables,15,groceries,2024-10-09
3,Eggs,4,groceries,2024-09-18
3,Eggs,4,groceries,2024-09-22
3,Chicken,10,groceries,2024-10-21
3,Bread,2,groceries,2024-09-07
3,Eggs,4,groceries,2024-10-06
3,Chicken,10,groceries,2024-09-12
3,Cheese,5,groceries,2024-09-06
3,Vegetables,15,groceries,2024-10-02
3,Vegetables,15,groceries,2024-10-11
3,Chicken,10,groceries,2024-10-03
3,Cheese,5,groceries,2024-10-05
3,Chicken,10,groceries,2024-08-24
3,Chicken,10,groceries,2024-08-30
3,Cheese,5,groceries,2024-10-17
3,Milk,3,groceries,2024-10-01
3,Vegetables,15,groceries,2024-08-05
3,Dress,75,clothing,2024-10-23
3,T-shirt,20,clothing,2024-09-18
3,T-shirt,20,clothing,2024-10-02
3,Soap,5,health and personal,2024-08-31
3,Lotion,8,health and personal,2024-10-14
3,Lotion,8,health and personal,2024-08-31
3,Toothpaste,3,health and personal,2024-09-12
3,Shampoo,10,health and personal,2024-08-22
3,Toothpaste,3,health and personal,2024-08-31
3,Toothpaste,3,health and personal,2024-09-19
3,Vitamins,12,health and personal,2024-09-27
3,Shampoo,10,health and personal,2024-09-14
3,Shampoo,10,health and personal,2024-08-14
3,Lotion,8,health and personal,2024-10-28
3,Toothpaste,3,health and personal,2024-08-02
3,Soap,5,health and personal,2024-08-26
3,Toothpaste,3,health and personal,2024-10-24
3,Toothpaste,3,health and personal,2024-08-04
3,Shampoo,10,health and personal,2024-08-14
3,Shampoo,10,health and personal,2024-08-28
3,Lotion,8,health and personal,2024-08-08
3,Soap,5,health and personal,2024-09-21
3,Toothpaste,3,health and personal,2024-08-16
3,Soap,5,health and personal,2024-10-03
3,Lotion,8,health and personal,2024-08-09
3,Toothpaste,3,health and personal,2024-08-26
3,Vitamins,12,health and personal,2024-08-03
3,Toothpaste,3,health and personal,2024-09-04
3,Lotion,8,health and personal,2024-08-23
3,Soap,5,health and personal,2024-08-19
3,Soap,5,health and personal,2024-08-23
3,Toothpaste,3,health and personal,2024-08-31
3,Soap,5,health and personal,2024-10-21
3,Toothpaste,3,health and personal,2024-10-18
3,Toothpaste,3,health and personal,2024-08-17
3,Shampoo,10,health and personal,2024-08-09
3,Movie Ticket,15,entertainment,2024-08-27
3,Movie Ticket,15,entertainment,2024-09-06
3,Video Game,60,entertainment,2024-08-21
3,Video Game,60,entertainment,2024-09-15
3,Streaming Subscription,15,entertainment,2024-10-21
3,Book,20,entertainment,2024-08-10
3,Streaming Subscription,15,entertainment,2024-08-11
3,Movie Ticket,15,entertainment,2024-09-12
3,Streaming Subscription,15,entertainment,2024-10-02
3,Book,20,entertainment,2024-09-25
3,Streaming Subscription,15,entertainment,2024-09-01
3,Book,20,entertainment,2024-08-01
3,Concert Ticket,100,entertainment,2024-09-23
3,Movie Ticket,15,entertainment,2024-09-08
4,TV,500,electronics,2024-10-02
4,Curtains,40,home,2024-10-07
4,Vacuum Cleaner,150,home,2024-10-10
4,Vacuum Cleaner,150,home,2024-10-04
4,Lamp,30,home,2024-08-23
4,Bookshelf,100,home,2024-09-22
4,Vacuum Cleaner,150,home,2024-09-28
4,Lamp,30,home,2024-10-15
4,Bookshelf,100,home,2024-09-14
4,Lamp,30,home,2024-09-24
4,Lamp,30,home,2024-08-26
4,Vacuum Cleaner,150,home,2024-10-06
4,Milk,3,groceries,2024-08-21
4,Bread,2,groceries,2024-09-02
4,Eggs,4,groceries,2024-08-02
4,Milk,3,groceries,2024-08-12
4,Chicken,10,groceries,2024-09-03
4,Milk,3,groceries,2024-09-10
4,Chicken,10,groceries,2024-09-01
4,Cheese,5,groceries,2024-09-08
4,Eggs,4,groceries,2024-09-09
4,Vegetables,15,groceries,2024-09-26
4,Cheese,5,groceries,2024-09-25
4,Milk,3,groceries,2024-09-26
4,Bread,2,groceries,2024-09-25
4,Eggs,4,groceries,2024-09-02
4,Chicken,10,groceries,2024-08-18
4,Cheese,5,groceries,2024-10-19
4,Milk,3,groceries,2024-10-22
4,Milk,3,groceries,2024-09-16
4,Eggs,4,groceries,2024-09-05
4,Chicken,10,groceries,2024-08-24
4,Bread,2,groceries,2024-09-06
4,Eggs,4,groceries,2024-09-19
4,Eggs,4,groceries,2024-09-30
4,Bread,2,groceries,2024-08-04
4,Bread,2,groceries,2024-08-30
4,Eggs,4,groceries,2024-09-11
4,Cheese,5,groceries,2024-09-07
4,Milk,3,groceries,2024-10-14
4,Vegetables,15,groceries,2024-09-29
4,Chicken,10,groceries,2024-10-13
4,Bread,2,groceries,2024-10-08
4,Bread,2,groceries,2024-09-12
4,Cheese,5,groceries,2024-10-28
4,Bread,2,groceries,2024-08-23
4,Cheese,5,groceries,2024-10-13
4,Vegetables,15,groceries,2024-08-24
4,Milk,3,groceries,2024-09-13
4,Bread,2,groceries,2024-10-28
4,Vegetables,15,groceries,2024-08-01
4,Eggs,4,groceries,2024-10-27
4,Milk,3,groceries,2024-10-02
4,Vegetables,15,groceries,2024-10-19
4,Milk,3,groceries,2024-08-20
4,Bread,2,groceries,2024-10-15
4,Chicken,10,groceries,2024-09-20
4,Eggs,4,groceries,2024-08-14
4,Vegetables,15,groceries,2024-10-22
4,Vegetables,15,groceries,2024-10-22
4,Chicken,10,groceries,2024-10-17
4,Bread,2,groceries,2024-08-19
4,Eggs,4,groceries,2024-09-02
4,Chicken,10,groceries,2024-08-29
4,Eggs,4,groceries,2024-08-16
4,Cheese,5,groceries,2024-08-09
4,Cheese,5,groceries,2024-08-10
4,Cheese,5,groceries,2024-08-09
4,Milk,3,groceries,2024-09-02
4,Bread,2,groceries,2024-10-17
4,Eggs,4,groceries,2024-09-10
4,Bread,2,groceries,2024-09-23
4,Vegetables,15,groceries,2024-09-15
4,Milk,3,groceries,2024-09-30
4,Cheese,5,groceries,2024-09-17
4,Eggs,4,groceries,2024-10-11
4,Chicken,10,groceries,2024-09-24
4,Milk,3,groceries,2024-09-05
4,Vegetables,15,groceries,2024-10-02
4,Vegetables,15,groceries,2024-08-16
4,Eggs,4,groceries,2024-10-22
4,Eggs,4,groceries,2024-10-27
4,Chicken,10,groceries,2024-10-12
4,Chicken,10,groceries,2024-08-21
4,Milk,3,groceries,2024-08-18
4,Bread,2,groceries,2024-08-14
4,Milk,3,groceries,2024-10-27
4,Cheese,5,groceries,2024-09-21
4,Bread,2,groceries,2024-09-27
4,Bread,2,groceries,2024-10-13
4,Cheese,5,groceries,2024-10-23
4,Eggs,4,groceries,2024-09-13
4,Eggs,4,groceries,2024-08-16
4,Eggs,4,groceries,2024-10-21
